match_api_id,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP
1229358,1,0.27,0.3541666666666667,0.37349397590361444,0.34177215189873417,1.1666666666666667,1.375,3,3,1,1,3,3,0,0,3,0,0,0,0,0,0,0,0,0,-0.16666666666666666,0.2916666666666667,-0.20833333333333334,0.0,-8
1229350,1,0.46,0.4166666666666667,0.3253012048192771,0.35443037974683544,1.5416666666666667,1.4166666666666667,3,1,1,0,3,3,1,3,3,1,0,0,0,0,0,0,0,0,0.7916666666666666,0.5,0.125,-0.08333333333333333,-2
1229359,2,0.35,0.34375,0.3132530120481928,0.4050632911392405,1.5833333333333333,1.4166666666666667,0,0,3,1,3,0,1,1,1,3,0,0,0,0,0,0,0,0,0.375,0.041666666666666664,0.16666666666666666,0.16666666666666666,-4
1229360,2,0.33,0.2708333333333333,0.4819277108433735,0.4177215189873418,1.0416666666666667,1.125,1,0,3,1,0,1,0,1,3,1,0,0,0,0,0,0,0,0,-0.2916666666666667,-0.2916666666666667,-0.08333333333333333,0.041666666666666664,-12
1229352,2,0.57,0.3125,0.3614457831325301,0.5063291139240507,2.3333333333333335,0.9583333333333334,0,3,3,3,3,0,0,3,0,0,1,0,0,0,0,0,0,0,1.125,-0.4166666666666667,1.375,0.25,-17
1229354,1,0.24,0.4166666666666667,0.46987951807228917,0.35443037974683544,1.0833333333333333,1.7083333333333333,1,0,1,1,1,0,0,3,3,3,0,0,1,0,1,0,0,0,-0.625,0.5,-0.625,-0.4166666666666667,13
1229356,1,0.28,0.4895833333333333,0.5180722891566265,0.27848101265822783,0.7916666666666666,1.875,3,3,1,3,0,3,0,3,1,3,0,0,0,0,0,0,0,0,-0.625,1.0416666666666667,-1.0833333333333333,0.0,16
1229361,2,0.48,0.25,0.3493975903614458,0.3670886075949367,1.52,1.2,0,3,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.76,-0.2,0.32,0.12,-9
1229362,1,0.37,0.20833333333333334,0.3253012048192771,0.5822784810126582,1.64,0.8,3,0,0,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0.4,-1.04,0.84,0.24,-2
1229363,0,0.36,0.6145833333333334,0.4939759036144578,0.3924050632911392,1.12,2.36,3,1,0,3,1,3,0,3,3,3,0,0,0,0,1,0,0,0,-0.2,1.12,-1.24,-0.24,7
1229365,2,0.3,0.5104166666666666,0.5060240963855421,0.3037974683544304,0.96,1.84,3,1,0,1,1,0,3,0,3,1,0,0,0,0,0,0,0,0,-0.48,1.0,-0.88,-0.16,10
1229367,1,0.18,0.2604166666666667,0.4457831325301205,0.5063291139240507,0.64,1.08,0,0,0,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,-0.76,-0.6,-0.44,0.16,0
1229369,2,0.3,0.28125,0.5421686746987951,0.3924050632911392,0.8,1.16,0,3,3,1,3,0,3,3,1,1,0,0,0,0,0,0,0,0,-0.6,-0.16,-0.36,0.12,8
1229371,2,0.27,0.3541666666666667,0.43373493975903615,0.34177215189873417,1.08,1.36,1,1,0,1,3,0,3,0,0,3,0,0,0,0,0,0,0,0,-0.36,0.28,-0.28,-0.2,2
1229372,1,0.27,0.3229166666666667,0.5421686746987951,0.5316455696202531,0.8,0.92,0,1,0,1,3,1,0,0,3,0,0,0,0,0,0,0,0,0,-0.72,-0.44,-0.12,-0.04,-2
1229364,1,0.45,0.4375,0.2289156626506024,0.379746835443038,2.08,1.4,0,3,3,3,3,0,3,1,3,3,1,0,0,0,0,0,0,0,1.04,0.48,0.68,0.12,-3
1229370,0,0.34,0.4270833333333333,0.40963855421686746,0.3670886075949367,1.36,1.68,1,0,1,1,1,0,0,0,3,3,0,0,1,0,0,0,0,0,0.0,0.48,-0.32,-0.32,6
1229374,2,0.51,0.3020833333333333,0.3253012048192771,0.5949367088607594,1.7692307692307692,0.8076923076923077,1,0,3,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0.9230769230769231,-0.6923076923076923,0.9615384615384616,0.19230769230769232,-14
1229377,1,0.25,0.375,0.4819277108433735,0.5316455696202531,1.0769230769230769,1.0769230769230769,0,0,1,0,1,1,3,1,0,3,0,0,0,0,0,0,0,0,-0.5769230769230769,-0.23076923076923078,0.0,-0.15384615384615385,10
1229378,2,0.33,0.4895833333333333,0.5301204819277109,0.26582278481012656,0.9230769230769231,2.0384615384615383,0,1,0,0,3,0,0,3,3,3,0,0,0,0,1,0,0,0,-0.4230769230769231,1.0,-1.1153846153846154,-0.19230769230769232,15
1229380,2,0.24,0.3333333333333333,0.3614457831325301,0.5822784810126582,1.1538461538461537,0.8846153846153846,1,0,1,1,1,3,0,3,3,1,0,0,1,0,0,0,0,0,-0.23076923076923078,-0.5384615384615384,0.2692307692307692,-0.34615384615384615,-5
1229381,0,0.28,0.5104166666666666,0.39759036144578314,0.3670886075949367,1.1153846153846154,1.5769230769230769,1,0,3,3,1,3,0,3,1,1,0,0,0,0,0,0,0,0,-0.19230769230769232,0.7692307692307693,-0.46153846153846156,0.0,6
1229382,2,0.34,0.1875,0.3373493975903614,0.46835443037974683,1.3076923076923077,0.6538461538461539,1,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.23076923076923078,-0.7307692307692307,0.6538461538461539,-0.038461538461538464,0
1229383,2,0.42,0.34375,0.3493975903614458,0.5569620253164557,1.7307692307692308,1.0384615384615385,3,0,0,0,3,3,3,1,0,1,0,0,0,0,0,0,0,0,0.5,-0.4230769230769231,0.6923076923076923,0.07692307692307693,-7
1229373,2,0.23,0.2916666666666667,0.5903614457831325,0.45569620253164556,0.8076923076923077,1.1538461538461537,0,1,0,1,0,3,1,1,0,1,0,0,0,0,0,0,0,0,-1.0,-0.3076923076923077,-0.34615384615384615,-0.038461538461538464,-11
1229376,2,0.6,0.4166666666666667,0.37349397590361444,0.379746835443038,2.3846153846153846,1.6153846153846154,3,3,0,3,3,0,3,0,0,3,0,0,0,0,0,0,0,0,1.1153846153846154,0.38461538461538464,0.7692307692307693,0.15384615384615385,-6
1229375,0,0.44,0.3541666666666667,0.3855421686746988,0.4430379746835443,1.3846153846153846,1.3076923076923077,0,0,3,1,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0.46153846153846156,-0.038461538461538464,0.07692307692307693,0.2692307692307692,-5
1229387,2,0.44,0.3958333333333333,0.40963855421686746,0.3670886075949367,1.3333333333333333,1.3703703703703705,1,0,0,3,1,3,1,0,3,0,0,0,0,0,0,0,0,0,0.37037037037037035,0.3333333333333333,-0.037037037037037035,-0.1111111111111111,-12
1229385,2,0.5,0.2604166666666667,0.3493975903614458,0.6329113924050633,1.6296296296296295,0.8888888888888888,3,3,0,3,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0.7777777777777778,-0.9259259259259259,0.7407407407407407,0.18518518518518517,-5
1229386,2,0.36,0.2708333333333333,0.5060240963855421,0.3924050632911392,1.0740740740740742,1.2222222222222223,0,1,3,1,0,3,1,0,1,1,0,0,0,0,0,0,0,0,-0.2222222222222222,-0.18518518518518517,-0.14814814814814814,0.037037037037037035,-5
1229390,2,0.25,0.4166666666666667,0.4819277108433735,0.4050632911392405,1.0740740740740742,1.5555555555555556,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,-0.5555555555555556,0.2962962962962963,-0.48148148148148145,-0.07407407407407407,11
1229391,0,0.19,0.6458333333333334,0.4939759036144578,0.3924050632911392,0.6296296296296297,2.4074074074074074,1,0,0,0,0,3,3,3,0,3,0,0,0,0,0,0,0,0,-0.8148148148148148,1.1481481481481481,-1.7777777777777777,-0.3333333333333333,17
1229392,0,0.33,0.3125,0.5783132530120482,0.6455696202531646,0.8518518518518519,0.7777777777777778,1,3,0,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.5555555555555556,-0.7777777777777778,0.07407407407407407,0.25925925925925924,2
1229393,2,0.36,0.2916666666666667,0.42168674698795183,0.43037974683544306,1.3703703703703705,1.0740740740740742,3,1,1,0,1,1,1,0,3,3,0,0,0,0,0,0,0,0,0.037037037037037035,-0.2222222222222222,0.2962962962962963,-0.1111111111111111,1
1229388,2,0.48,0.5729166666666666,0.2891566265060241,0.35443037974683544,1.962962962962963,1.8148148148148149,1,0,0,3,3,3,1,0,3,0,0,0,0,0,0,0,0,0,0.8888888888888888,1.0,0.14814814814814814,0.0,1
