match_api_id,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP
2030105,1,0.0,0.043478260869565216,0.01282051282051282,0.012987012987012988,0.3333333333333333,2.0,1,0,2,2,2,3,3,2,2,2,0,0,0,0,0,0,0,0,-0.3333333333333333,1.3333333333333333,-1.6666666666666667,-1.6666666666666667,-9
2030102,1,0.042735042735042736,0.0,0.01282051282051282,0.012987012987012988,2.0,0.3333333333333333,3,3,2,2,2,0,1,2,2,2,0,0,0,0,0,0,0,0,1.3333333333333333,-0.3333333333333333,1.6666666666666667,1.6666666666666667,-10
2030111,0,0.0,0.008695652173913044,0.038461538461538464,0.012987012987012988,0.3333333333333333,0.6666666666666666,1,0,2,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,-1.0,0.0,-0.3333333333333333,-0.3333333333333333,-7
2030116,2,0.017094017094017096,0.0,0.07692307692307693,0.012987012987012988,0.0,0.5,1,1,1,2,2,0,1,0,2,2,0,0,0,0,0,0,0,0,-1.0,-0.25,-0.5,-0.5,6
2030118,2,0.09401709401709402,0.034782608695652174,0.0,0.09090909090909091,1.75,0.75,3,3,0,2,2,1,3,1,2,2,0,0,0,0,0,0,0,0,2.75,-0.75,1.0,1.0,-15
2030119,0,0.0,0.017391304347826087,0.01282051282051282,0.11688311688311688,0.5,0.75,1,0,0,2,2,1,1,3,2,2,0,0,0,0,0,0,0,0,-0.25,-1.75,-0.25,-0.25,2
2030115,0,0.042735042735042736,0.043478260869565216,0.01282051282051282,0.025974025974025976,1.75,1.5,0,3,3,2,2,1,3,3,2,2,0,0,0,0,0,0,0,0,1.0,0.75,0.25,0.25,15
2030120,1,0.017094017094017096,0.017391304347826087,0.01282051282051282,0.07792207792207792,1.25,1.0,3,0,0,2,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0.25,-1.0,0.25,0.25,-14
2030114,2,0.03418803418803419,0.017391304347826087,0.01282051282051282,0.03896103896103896,2.25,0.5,3,3,3,2,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0.75,-0.25,1.75,1.75,-13
2030121,0,0.03418803418803419,0.0,0.02564102564102564,0.012987012987012988,1.25,0.5,3,0,0,2,2,1,0,0,2,2,0,0,0,0,0,0,0,0,0.5,-0.25,0.75,0.75,0
2030113,0,0.008547008547008548,0.06956521739130435,0.05128205128205128,0.05194805194805195,0.5,1.75,0,1,0,2,2,0,3,3,2,2,0,0,0,0,0,0,0,0,-0.75,1.0,-1.25,-1.25,-3
