FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP
0,0.05982905982905983,0.034782608695652174,0.1794871794871795,0.06493506493506493,0.6666666666666666,0.8333333333333334,1,1,3,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,-1.1666666666666667,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,1
1,0.05982905982905983,0.11304347826086956,0.10256410256410256,0.025974025974025976,0.6666666666666666,2.1666666666666665,1,1,0,3,1,3,3,3,3,0,0,0,0,0,0,0,0,0,-0.16666666666666666,1.8333333333333333,-1.5,-1.5,-1
1,0.02564102564102564,0.02608695652173913,0.1282051282051282,0.12987012987012986,0.8571428571428571,0.42857142857142855,3,1,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,0.42857142857142855,0.42857142857142855,-5
2,0.02564102564102564,0.034782608695652174,0.07692307692307693,0.11688311688311688,0.8571428571428571,1.1428571428571428,1,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,-0.42857142857142855,-0.7142857142857143,-0.2857142857142857,-0.2857142857142857,-4
0,0.08547008547008547,0.14782608695652175,0.1282051282051282,0.0,1.1428571428571428,2.2857142857142856,3,3,1,1,0,3,0,3,3,3,0,0,0,0,1,0,0,0,0.0,2.4285714285714284,-1.1428571428571428,-0.8571428571428571,10
1,0.042735042735042736,0.008695652173913044,0.05128205128205128,0.15584415584415584,1.1428571428571428,0.5714285714285714,0,0,3,1,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0.14285714285714285,-1.5714285714285714,0.5714285714285714,0.14285714285714285,8
1,0.042735042735042736,0.043478260869565216,0.0641025641025641,0.18181818181818182,1.1428571428571428,0.5714285714285714,3,1,3,0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0.0,-1.2857142857142858,0.5714285714285714,0.42857142857142855,1
2,0.11965811965811966,0.09565217391304348,0.038461538461538464,0.05194805194805195,2.0,2.0,0,3,3,3,3,3,3,0,3,3,1,0,0,0,0,0,0,0,1.5714285714285714,1.0,0.0,0.0,7
0,0.09401709401709402,0.06086956521739131,0.08974358974358974,0.07792207792207792,1.7142857142857142,1.1428571428571428,3,3,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0.5714285714285714,0.14285714285714285,0.5714285714285714,0.5714285714285714,3
2,0.05982905982905983,0.06956521739130435,0.10256410256410256,0.11688311688311688,0.8571428571428571,0.7142857142857143,0,3,0,1,1,0,1,1,0,3,0,0,0,0,0,0,0,0,-0.14285714285714285,-0.14285714285714285,0.14285714285714285,0.0,7
2,0.17094017094017094,0.034782608695652174,0.11538461538461539,0.07792207792207792,1.7142857142857142,0.5714285714285714,3,3,3,1,1,0,1,1,1,3,0,0,0,0,0,0,0,0,1.5714285714285714,-0.2857142857142857,1.1428571428571428,0.7142857142857143,-1
2,0.07692307692307693,0.06086956521739131,0.08974358974358974,0.19480519480519481,1.8571428571428572,0.5714285714285714,1,3,3,3,3,1,1,1,3,0,1,0,0,0,0,0,0,0,0.2857142857142857,-1.1428571428571428,1.2857142857142858,1.1428571428571428,-13
0,0.042735042735042736,0.08695652173913043,0.14102564102564102,0.15584415584415584,1.0,1.0,1,1,1,3,0,1,3,3,1,1,0,0,0,0,0,0,0,0,-0.75,-0.25,0.0,-0.25,3
1,0.03418803418803419,0.10434782608695652,0.14102564102564102,0.12987012987012986,0.5,1.5,1,0,1,1,1,1,3,3,0,0,0,0,1,0,0,0,0,0,-0.875,0.25,-1.0,-0.875,-5
0,0.03418803418803419,0.043478260869565216,0.14102564102564102,0.09090909090909091,0.5,1.125,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,-0.875,-0.25,-0.625,-0.375,7
2,0.1623931623931624,0.06956521739130435,0.0,0.09090909090909091,2.375,1.125,3,3,0,3,3,0,0,0,3,1,0,0,0,0,0,0,0,0,2.375,0.125,1.25,0.875,-16
0,0.03418803418803419,0.21739130434782608,0.19230769230769232,0.11688311688311688,0.625,1.875,0,1,3,1,0,3,3,3,3,1,0,0,0,0,0,0,0,0,-1.375,2.0,-1.25,-0.875,7
2,0.10256410256410256,0.0782608695652174,0.08974358974358974,0.1038961038961039,1.75,1.125,1,3,3,0,3,3,0,3,0,1,0,0,0,0,0,0,0,0,0.625,0.125,0.625,0.25,-13
0,0.05982905982905983,0.11304347826086956,0.20512820512820512,0.1038961038961039,0.625,2.0,0,1,1,1,3,3,1,3,3,3,0,0,0,0,1,0,0,0,-1.125,0.625,-1.375,-1.0,11
2,0.06837606837606838,0.14782608695652175,0.24358974358974358,0.05194805194805195,0.5,2.125,1,1,1,1,3,3,0,3,3,3,0,0,0,0,1,0,0,0,-1.375,1.625,-1.625,-1.25,10
2,0.08547008547008547,0.06086956521739131,0.08974358974358974,0.09090909090909091,1.375,1.125,3,1,0,3,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0.375,0.0,0.25,0.0,-11
0,0.06837606837606838,0.034782608695652174,0.14102564102564102,0.14285714285714285,0.625,0.875,1,0,1,1,0,0,3,1,1,1,0,0,0,0,0,0,1,0,-0.375,-0.875,-0.25,-0.25,-6
2,0.1111111111111111,0.034782608695652174,0.14102564102564102,0.2597402597402597,1.4444444444444444,0.5555555555555556,0,1,3,3,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0.2222222222222222,-1.7777777777777777,0.8888888888888888,0.4444444444444444,-1
1,0.042735042735042736,0.0782608695652174,0.16666666666666666,0.16883116883116883,0.4444444444444444,0.5555555555555556,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,-0.8888888888888888,-0.4444444444444444,-0.1111111111111111,0.1111111111111111,11
2,0.2564102564102564,0.19130434782608696,0.11538461538461539,0.0,2.0,2.4444444444444446,3,3,3,3,3,3,3,3,0,3,1,1,0,0,0,0,0,0,2.3333333333333335,2.4444444444444446,-0.4444444444444444,0.2222222222222222,1
1,0.06837606837606838,0.043478260869565216,0.1282051282051282,0.15584415584415584,1.0,0.8888888888888888,1,0,0,0,3,1,1,1,1,3,0,0,0,0,0,0,0,0,-0.2222222222222222,-0.7777777777777778,0.1111111111111111,0.3333333333333333,3
0,0.05982905982905983,0.043478260869565216,0.11538461538461539,0.15584415584415584,1.0,0.5555555555555556,1,0,3,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,-0.2222222222222222,-0.7777777777777778,0.4444444444444444,0.5555555555555556,13
2,0.1452991452991453,0.06086956521739131,0.08974358974358974,0.23376623376623376,1.8888888888888888,0.5555555555555556,1,3,0,3,3,1,0,1,1,1,0,0,0,0,0,0,1,0,1.1111111111111112,-1.2222222222222223,1.3333333333333333,1.0,-8
0,0.05128205128205128,0.12173913043478261,0.15384615384615385,0.09090909090909091,1.1111111111111112,1.8888888888888888,3,0,3,1,1,3,1,3,3,0,0,0,0,0,0,0,0,0,-0.6666666666666666,0.7777777777777778,-0.7777777777777778,-0.3333333333333333,12
2,0.05982905982905983,0.09565217391304348,0.10256410256410256,0.15584415584415584,1.3333333333333333,1.2222222222222223,3,3,1,0,0,3,1,3,3,1,0,0,0,0,0,0,0,0,-0.1111111111111111,-0.1111111111111111,0.1111111111111111,-0.1111111111111111,-1
1,0.07692307692307693,0.09565217391304348,0.1282051282051282,0.24675324675324675,1.0,0.7777777777777778,1,3,0,3,0,3,1,1,1,1,0,0,0,0,0,0,1,0,-0.1111111111111111,-0.8888888888888888,0.2222222222222222,0.5555555555555556,-4
2,0.1282051282051282,0.10434782608695652,0.10256410256410256,0.09090909090909091,2.111111111111111,1.5555555555555556,3,3,1,3,3,3,3,1,0,3,0,0,0,0,0,0,0,0,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.2222222222222222,-1
0,0.09401709401709402,0.05217391304347826,0.24358974358974358,0.16883116883116883,0.8,1.0,0,3,1,1,1,1,3,0,3,1,0,0,1,0,0,0,0,0,-0.8,-0.7,-0.2,-0.3,5
2,0.1282051282051282,0.05217391304347826,0.08974358974358974,0.18181818181818182,2.0,0.5,3,3,1,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0.8,-0.8,1.5,0.9,-17
0,0.19658119658119658,0.1391304347826087,0.038461538461538464,0.14285714285714285,2.2,1.6,1,3,3,3,0,3,0,1,3,3,0,0,0,0,0,0,0,0,2.0,0.5,0.6,0.0,-7
0,0.05128205128205128,0.28695652173913044,0.16666666666666666,0.12987012987012986,0.9,2.1,0,1,1,1,1,3,3,3,3,3,0,0,1,0,1,1,0,0,-0.7,2.3,-1.2,-1.4,12
0,0.08547008547008547,0.09565217391304348,0.1794871794871795,0.1038961038961039,0.6,1.5,0,1,1,0,1,3,3,3,1,0,0,0,0,0,0,0,0,0,-0.4,0.3,-0.9,-0.8,-4
2,0.05128205128205128,0.14782608695652175,0.15384615384615385,0.11688311688311688,0.8,2.2,3,0,1,0,1,3,3,3,1,3,0,0,0,0,0,0,0,0,-0.6,0.8,-1.4,-0.7,-1
2,0.06837606837606838,0.0782608695652174,0.2692307692307692,0.12987012987012986,0.5,1.0,1,1,0,1,1,0,1,3,0,3,0,0,0,0,0,0,0,0,-1.3,-0.1,-0.5,-0.7,2
2,0.03418803418803419,0.06086956521739131,0.2948717948717949,0.12987012987012986,0.5,0.9,1,1,0,1,3,1,1,0,3,1,0,0,0,0,0,0,0,0,-1.9,-0.3,-0.4,0.0,-7
0,0.1111111111111111,0.17391304347826086,0.11538461538461539,0.1038961038961039,1.4,2.0,1,3,3,1,0,3,1,3,0,3,0,0,0,0,0,0,0,0,0.4,1.2,-0.6,-0.3,-2
0,0.09401709401709402,0.0782608695652174,0.20512820512820512,0.14285714285714285,1.1,1.0,1,3,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.5,-0.2,0.1,0.5,-6
1,0.06837606837606838,0.10434782608695652,0.23076923076923078,0.2727272727272727,0.45454545454545453,0.7272727272727273,1,0,1,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,-0.9090909090909091,-0.8181818181818182,-0.2727272727272727,-0.09090909090909091,0
1,0.06837606837606838,0.08695652173913043,0.1794871794871795,0.2857142857142857,1.1818181818181819,0.7272727272727273,3,1,3,0,3,3,1,1,0,1,0,0,0,0,0,0,0,0,-0.5454545454545454,-1.0909090909090908,0.45454545454545453,0.5454545454545454,-3
2,0.10256410256410256,0.10434782608695652,0.10256410256410256,0.16883116883116883,1.6363636363636365,1.1818181818181819,3,3,3,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0.36363636363636365,-0.09090909090909091,0.45454545454545453,0.5454545454545454,-7
1,0.1452991452991453,0.05217391304347826,0.14102564102564102,0.22077922077922077,1.7272727272727273,0.8181818181818182,3,3,0,1,3,1,0,1,1,1,0,0,0,0,0,0,1,0,0.5454545454545454,-1.0,0.9090909090909091,0.8181818181818182,-6
2,0.3162393162393162,0.11304347826086956,0.1282051282051282,0.24675324675324675,2.1818181818181817,1.0,3,3,3,3,3,1,1,3,1,3,1,1,0,0,0,0,0,0,2.4545454545454546,-0.5454545454545454,1.1818181818181819,0.8181818181818182,-9
0,0.06837606837606838,0.2,0.15384615384615385,0.05194805194805195,0.8181818181818182,2.0,1,1,1,0,3,1,1,3,3,3,0,0,0,0,1,0,0,0,-0.36363636363636365,1.7272727272727273,-1.1818181818181819,-0.45454545454545453,15
1,0.08547008547008547,0.12173913043478261,0.15384615384615385,0.15584415584415584,0.9090909090909091,1.2727272727272727,1,0,1,3,0,1,1,3,3,1,0,0,0,0,0,0,0,0,-0.18181818181818182,0.18181818181818182,-0.36363636363636365,-0.09090909090909091,8
2,0.08547008547008547,0.16521739130434782,0.19230769230769232,0.11688311688311688,0.5454545454545454,2.090909090909091,1,0,1,1,0,3,3,3,1,3,0,0,0,0,0,0,0,0,-0.45454545454545453,0.9090909090909091,-1.5454545454545454,-0.9090909090909091,6
1,0.1452991452991453,0.05217391304347826,0.1282051282051282,0.3116883116883117,2.0,0.7272727272727273,1,3,3,3,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0.6363636363636364,-1.6363636363636365,1.2727272727272727,0.45454545454545453,-5
1,0.19658119658119658,0.06086956521739131,0.11538461538461539,0.15584415584415584,2.090909090909091,1.0,3,3,1,3,0,3,3,0,1,0,0,0,0,0,0,0,0,0,1.2727272727272727,-0.45454545454545453,1.0909090909090908,0.18181818181818182,4
2,0.05982905982905983,0.09565217391304348,0.15384615384615385,0.16883116883116883,1.0,0.9166666666666666,0,3,3,0,1,0,1,0,1,3,0,0,0,0,0,0,0,0,-0.4166666666666667,-0.16666666666666666,0.08333333333333333,0.25,-10
2,0.17094017094017094,0.12173913043478261,0.14102564102564102,0.11688311688311688,1.9166666666666667,1.75,1,3,3,3,1,3,3,3,3,3,0,0,0,0,1,1,0,0,0.75,0.4166666666666667,0.16666666666666666,-0.5,-10
2,0.21367521367521367,0.1565217391304348,0.0641025641025641,0.14285714285714285,2.0833333333333335,1.9166666666666667,3,1,1,3,3,0,1,3,3,3,0,0,0,0,1,0,0,0,1.6666666666666667,0.5833333333333334,0.16666666666666666,-0.08333333333333333,-3
1,0.10256410256410256,0.10434782608695652,0.2692307692307692,0.2077922077922078,0.75,0.75,0,1,0,3,1,3,1,0,1,1,0,0,0,0,0,0,0,0,-0.75,-0.3333333333333333,0.0,0.08333333333333333,11
0,0.1111111111111111,0.3652173913043478,0.19230769230769232,0.14285714285714285,1.0833333333333333,2.25,1,3,0,1,0,3,3,3,3,3,0,0,0,0,1,1,0,0,-0.16666666666666666,2.5833333333333335,-1.1666666666666667,-0.8333333333333334,15
1,0.08547008547008547,0.06956521739130435,0.28205128205128205,0.23376623376623376,0.75,0.5,0,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.0,-0.8333333333333334,0.25,0.16666666666666666,-2
2,0.05982905982905983,0.2,0.32051282051282054,0.11688311688311688,0.75,2.0,0,3,1,1,0,0,3,3,1,3,0,0,0,0,0,0,0,0,-1.5,1.1666666666666667,-1.25,-0.4166666666666667,2
2,0.11965811965811966,0.14782608695652175,0.3076923076923077,0.14285714285714285,0.9166666666666666,1.6666666666666667,1,1,1,3,1,0,3,3,0,1,0,0,0,0,0,0,0,0,-0.8333333333333334,0.5,-0.75,-0.4166666666666667,3
2,0.1282051282051282,0.06956521739130435,0.16666666666666666,0.18181818181818182,1.25,1.1666666666666667,0,1,1,3,3,0,3,1,3,0,0,0,0,0,0,0,0,0,0.16666666666666666,-0.5,0.08333333333333333,-0.08333333333333333,-7
1,0.05128205128205128,0.0782608695652174,0.21794871794871795,0.18181818181818182,0.8333333333333334,0.75,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-0.9166666666666666,-0.4166666666666667,0.08333333333333333,0.08333333333333333,-2
2,0.10256410256410256,0.10434782608695652,0.20512820512820512,0.3116883116883117,0.7692307692307693,0.7692307692307693,0,3,1,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,-0.3076923076923077,-0.9230769230769231,0.0,0.0,-9
0,0.07692307692307693,0.08695652173913043,0.20512820512820512,0.16883116883116883,1.0769230769230769,1.1538461538461537,1,0,3,1,3,3,0,3,3,0,0,0,0,0,0,0,0,0,-0.5384615384615384,-0.23076923076923078,-0.07692307692307693,-0.3076923076923077,9
0,0.1282051282051282,0.4,0.15384615384615385,0.14285714285714285,1.6153846153846154,2.3076923076923075,1,3,3,3,3,3,3,3,3,3,1,0,0,0,1,1,0,0,0.23076923076923078,2.6923076923076925,-0.6923076923076923,-0.23076923076923078,8
0,0.1452991452991453,0.11304347826086956,0.15384615384615385,0.24675324675324675,1.5384615384615385,1.0,1,0,3,3,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0.38461538461538464,-0.46153846153846156,0.5384615384615384,0.3076923076923077,-9
2,0.10256410256410256,0.0782608695652174,0.20512820512820512,0.33766233766233766,0.8461538461538461,0.9230769230769231,1,0,1,0,1,3,0,3,1,1,0,0,0,0,0,0,0,0,-0.3076923076923077,-1.3076923076923077,-0.07692307692307693,-0.38461538461538464,4
2,0.19658119658119658,0.10434782608695652,0.15384615384615385,0.2727272727272727,2.0,0.7692307692307693,3,1,3,3,3,0,0,1,0,3,1,0,0,0,0,0,0,0,0.8461538461538461,-0.6923076923076923,1.2307692307692308,0.46153846153846156,-17
0,0.08547008547008547,0.14782608695652175,0.2564102564102564,0.18181818181818182,0.5384615384615384,1.3846153846153846,0,0,1,0,1,3,0,1,1,3,0,0,0,0,0,0,0,0,-0.7692307692307693,0.23076923076923078,-0.8461538461538461,-0.3076923076923077,12
2,0.1623931623931624,0.05217391304347826,0.20512820512820512,0.22077922077922077,1.7692307692307692,0.8461538461538461,1,0,1,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0.23076923076923078,-0.8461538461538461,0.9230769230769231,0.3076923076923077,-10
0,0.20512820512820512,0.2608695652173913,0.14102564102564102,0.07792207792207792,1.8461538461538463,2.1538461538461537,1,0,3,3,1,3,3,1,1,3,0,0,0,0,0,0,0,0,1.0,1.8461538461538463,-0.3076923076923077,-0.15384615384615385,6
0,0.07692307692307693,0.13043478260869565,0.1794871794871795,0.3116883116883117,0.7692307692307693,1.0769230769230769,0,1,1,1,1,3,1,1,1,3,0,0,1,0,0,0,0,0,-0.38461538461538464,-0.6923076923076923,-0.3076923076923077,-0.38461538461538464,5
0,0.10256410256410256,0.08695652173913043,0.1794871794871795,0.2857142857142857,1.2857142857142858,0.5,3,3,0,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.14285714285714285,-0.8571428571428571,0.7857142857142857,0.7142857142857143,-14
0,0.10256410256410256,0.21739130434782608,0.34615384615384615,0.15584415584415584,0.7142857142857143,2.0714285714285716,1,0,0,3,1,3,3,1,3,3,0,0,0,0,0,0,0,0,-1.0714285714285714,0.9285714285714286,-1.3571428571428572,-0.5,15
0,0.10256410256410256,0.1391304347826087,0.2948717948717949,0.18181818181818182,0.7142857142857143,1.5,1,0,0,1,0,1,1,3,3,3,0,0,0,0,1,0,0,0,-0.7857142857142857,0.14285714285714285,-0.7857142857142857,-0.42857142857142855,7
2,0.41025641025641024,0.14782608695652175,0.15384615384615385,0.16883116883116883,2.357142857142857,1.4285714285714286,3,3,3,3,3,1,1,0,3,3,1,1,0,0,0,0,0,0,2.5714285714285716,0.2857142857142857,0.9285714285714286,0.5714285714285714,-6
2,0.26495726495726496,0.12173913043478261,0.07692307692307693,0.22077922077922077,2.2142857142857144,1.0,3,3,3,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1.7857142857142858,-0.21428571428571427,1.2142857142857142,0.2857142857142857,-12
1,0.05982905982905983,0.20869565217391303,0.28205128205128205,0.15584415584415584,0.7857142857142857,1.7142857142857142,1,0,0,1,0,1,1,0,3,3,0,0,0,0,0,0,0,0,-1.0714285714285714,0.8571428571428571,-0.9285714285714286,-0.2857142857142857,7
0,0.13675213675213677,0.20869565217391303,0.3076923076923077,0.22077922077922077,1.2142857142857142,1.8571428571428572,3,3,1,1,1,3,1,0,1,3,0,0,1,0,0,0,0,0,-0.5714285714285714,0.5,-0.6428571428571429,-0.07142857142857142,7
2,0.1623931623931624,0.13043478260869565,0.1794871794871795,0.2077922077922078,1.5,0.9285714285714286,3,3,0,1,1,3,0,3,1,0,0,0,0,0,0,0,0,0,0.35714285714285715,-0.07142857142857142,0.5714285714285714,-0.07142857142857142,-1
1,0.08547008547008547,0.08695652173913043,0.358974358974359,0.23376623376623376,0.8571428571428571,1.0,1,3,0,3,1,1,1,0,3,1,0,0,0,0,0,0,0,0,-1.2857142857142858,-0.5714285714285714,-0.14285714285714285,0.21428571428571427,-3
2,0.11965811965811966,0.0782608695652174,0.24358974358974358,0.19480519480519481,1.1428571428571428,0.7142857142857143,3,1,1,3,0,1,0,1,1,1,0,0,0,0,0,0,1,0,-0.35714285714285715,-0.42857142857142855,0.42857142857142855,0.42857142857142855,1
0,0.09401709401709402,0.4434782608695652,0.2564102564102564,0.15584415584415584,0.6666666666666666,2.4,1,1,0,1,1,3,3,3,3,3,0,0,0,0,1,1,0,0,-0.6,2.6,-1.7333333333333334,-0.9333333333333333,14
1,0.09401709401709402,0.09565217391304348,0.28205128205128205,0.37662337662337664,0.6666666666666666,0.8666666666666667,3,1,0,0,1,0,1,3,0,3,0,0,0,0,0,0,0,0,-0.7333333333333333,-1.2,-0.2,-0.2,8
1,0.09401709401709402,0.3130434782608696,0.24358974358974358,0.09090909090909091,1.0,2.2666666666666666,0,1,1,0,3,3,3,3,3,1,0,0,0,0,0,0,0,0,-0.5333333333333333,1.9333333333333333,-1.2666666666666666,-0.4666666666666667,11
2,0.1452991452991453,0.14782608695652175,0.1794871794871795,0.2077922077922078,1.6,1.3333333333333333,3,1,1,3,3,1,1,1,0,3,0,0,0,0,0,0,0,0,0.2,0.06666666666666667,0.26666666666666666,0.3333333333333333,2
2,0.21367521367521367,0.1391304347826087,0.16666666666666666,0.3246753246753247,1.6666666666666667,1.1333333333333333,0,1,1,0,3,1,3,3,1,1,0,0,0,0,0,0,0,0,0.8,-0.6,0.5333333333333333,-0.06666666666666667,-4
0,0.23076923076923078,0.2,0.15384615384615385,0.18181818181818182,2.1333333333333333,1.6,3,3,3,1,3,3,3,3,0,1,0,0,0,0,0,0,0,0,1.0,0.6,0.5333333333333333,0.13333333333333333,-5
2,0.1282051282051282,0.06956521739130435,0.28205128205128205,0.2987012987012987,0.9333333333333333,0.8,1,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.4666666666666667,-1.0,0.13333333333333333,0.06666666666666667,-1
1,0.1282051282051282,0.10434782608695652,0.2564102564102564,0.19480519480519481,0.8666666666666667,1.2,1,3,0,3,1,1,3,3,0,3,0,0,0,0,0,0,0,0,-0.3333333333333333,-0.2,-0.3333333333333333,-0.2,3
1,0.21367521367521367,0.16521739130434782,0.21794871794871795,0.2727272727272727,1.9333333333333333,1.2666666666666666,3,3,1,0,1,3,3,1,1,3,0,0,0,0,0,0,0,0,0.5333333333333333,-0.13333333333333333,0.6666666666666666,-0.13333333333333333,-13
2,0.10256410256410256,0.10434782608695652,0.3076923076923077,0.37662337662337664,0.6666666666666666,0.6666666666666666,1,1,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,-0.8,-1.1333333333333333,0.0,-0.2,2
0,0.1452991452991453,0.10434782608695652,0.21794871794871795,0.3116883116883117,1.25,0.625,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.0,-0.75,0.625,0.0,-8
2,0.3076923076923077,0.09565217391304348,0.08974358974358974,0.2857142857142857,2.1875,0.6875,0,3,3,3,3,0,3,1,0,0,1,0,0,0,0,0,0,0,1.8125,-0.6875,1.5,0.4375,-16
1,0.09401709401709402,0.1391304347826087,0.3717948717948718,0.2727272727272727,0.875,0.875,0,0,1,3,0,0,1,3,0,3,0,0,0,0,0,0,0,0,-1.125,-0.3125,0.0,-0.125,3
0,0.13675213675213677,0.14782608695652175,0.358974358974359,0.2987012987012987,1.0625,1.0625,1,1,3,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0,-0.75,-0.375,0.0,-0.0625,-2
0,0.1623931623931624,0.24347826086956523,0.2692307692307692,0.16883116883116883,1.25,1.75,0,3,3,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,-0.125,0.9375,-0.5,0.125,10
0,0.1111111111111111,0.23478260869565218,0.20512820512820512,0.16883116883116883,1.1875,2.0,0,1,3,3,0,1,3,3,3,1,0,0,0,0,0,0,0,0,-0.1875,0.875,-0.8125,-0.0625,3
0,0.10256410256410256,0.1565217391304348,0.38461538461538464,0.18181818181818182,0.625,1.6875,1,1,1,0,0,3,3,1,1,3,0,0,0,0,0,0,0,0,-1.125,0.25,-1.0625,-0.4375,5
1,0.07692307692307693,0.09565217391304348,0.32051282051282054,0.24675324675324675,0.75,1.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1.0,-0.5,-0.25,0.0,2
2,0.20512820512820512,0.11304347826086956,0.1794871794871795,0.3116883116883117,1.6875,0.8125,3,3,3,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0.625,-0.6875,0.875,0.5,-12
2,0.23076923076923078,0.09565217391304348,0.16666666666666666,0.37662337662337664,2.0,0.875,1,3,3,3,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0.875,-1.125,1.125,0.1875,-9
1,0.1111111111111111,0.23478260869565218,0.41025641025641024,0.18181818181818182,0.5882352941176471,1.7647058823529411,1,1,1,1,0,3,3,3,3,3,0,0,0,0,1,1,0,0,-1.1176470588235294,0.7647058823529411,-1.1764705882352942,-0.8235294117647058,10
0,0.17094017094017094,0.11304347826086956,0.19230769230769232,0.3116883116883117,1.7647058823529411,0.7647058823529411,3,3,3,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0.29411764705882354,-0.6470588235294118,1.0,0.29411764705882354,-6
2,0.1111111111111111,0.12173913043478261,0.34615384615384615,0.2597402597402597,0.7647058823529411,1.1176470588235294,1,3,1,1,0,1,0,1,3,3,0,0,0,0,0,0,0,0,-0.8235294117647058,-0.35294117647058826,-0.35294117647058826,-0.17647058823529413,14
2,0.2222222222222222,0.14782608695652175,0.21794871794871795,0.23376623376623376,1.9411764705882353,1.1764705882352942,3,0,3,3,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0.5294117647058824,-0.058823529411764705,0.7647058823529411,0.5882352941176471,-4
0,0.10256410256410256,0.14782608695652175,0.2564102564102564,0.4025974025974026,1.0,1.0,0,0,0,1,1,1,1,1,3,3,0,0,0,0,0,0,0,0,-0.47058823529411764,-0.8235294117647058,0.0,-0.17647058823529413,1
0,0.17094017094017094,0.16521739130434782,0.3076923076923077,0.2857142857142857,1.1764705882352942,1.1764705882352942,3,3,1,3,1,1,0,3,3,1,0,0,0,0,0,0,0,0,-0.23529411764705882,-0.17647058823529413,0.0,0.11764705882352941,-4
2,0.1452991452991453,0.3565217391304348,0.28205128205128205,0.09090909090909091,0.8823529411764706,2.235294117647059,0,0,1,3,0,3,0,3,3,3,0,0,0,0,1,0,0,0,-0.29411764705882354,2.0,-1.3529411764705883,-0.4117647058823529,5
2,0.24786324786324787,0.48695652173913045,0.16666666666666666,0.19480519480519481,1.8235294117647058,2.2941176470588234,3,3,0,1,1,1,3,3,3,3,0,0,0,0,1,0,0,0,0.9411764705882353,2.411764705882353,-0.47058823529411764,-0.29411764705882354,5
2,0.09401709401709402,0.08695652173913043,0.34615384615384615,0.33766233766233766,0.6470588235294118,0.7647058823529411,1,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.9411764705882353,-0.9411764705882353,-0.11764705882352941,0.11764705882352941,3
1,0.10256410256410256,0.11304347826086956,0.38461538461538464,0.35064935064935066,0.8823529411764706,0.7647058823529411,0,0,0,1,3,1,3,1,1,0,0,0,0,0,0,0,0,0,-1.0588235294117647,-0.8235294117647058,0.11764705882352941,0.11764705882352941,-8
1,0.1794871794871795,0.25217391304347825,0.21794871794871795,0.2077922077922078,1.6666666666666667,1.7222222222222223,1,3,3,3,1,0,3,3,3,3,0,0,0,0,1,0,0,0,0.2222222222222222,0.7222222222222222,-0.05555555555555555,-0.2222222222222222,5
1,0.1452991452991453,0.26956521739130435,0.24358974358974358,0.18181818181818182,1.1111111111111112,1.8888888888888888,1,1,1,1,1,3,3,3,0,1,0,0,1,1,0,0,0,0,-0.1111111111111111,0.9444444444444444,-0.7777777777777778,-0.5555555555555556,1
